id,name,artists,album,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
4fzyvSu73BhGvi96p2zwjL,Christmas Lights,Coldplay,Christmas Lights,2010-12-01,68,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,audio_features,spotify:track:4fzyvSu73BhGvi96p2zwjL,https://api.spotify.com/v1/tracks/4fzyvSu73BhGvi96p2zwjL,https://api.spotify.com/v1/audio-analysis/4fzyvSu73BhGvi96p2zwjL,242496,4
1QLZKzC2pjP4ySf4ALrNhm,Christmas Without You,Ava Max,Christmas Without You,2020-10-15,68,0.654,0.596,1,-4.68,1,0.0458,0.424,0.0,0.11,0.382,118.078,audio_features,spotify:track:1QLZKzC2pjP4ySf4ALrNhm,https://api.spotify.com/v1/tracks/1QLZKzC2pjP4ySf4ALrNhm,https://api.spotify.com/v1/audio-analysis/1QLZKzC2pjP4ySf4ALrNhm,169245,4
2ohR9Qj4TgZafZCptO9cly,Happy Xmas (War Is Over),Céline Dion,These are Special Times,1998-10-30,63,0.347,0.6,3,-5.254,1,0.0303,0.451,0.0,0.279,0.158,172.062,audio_features,spotify:track:2ohR9Qj4TgZafZCptO9cly,https://api.spotify.com/v1/tracks/2ohR9Qj4TgZafZCptO9cly,https://api.spotify.com/v1/audio-analysis/2ohR9Qj4TgZafZCptO9cly,254707,4
6pVW5LRWgeLaHudxauOTJU,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,Jingle Bell Rock,1983-11-01,68,0.666,0.841,2,-3.592,1,0.0312,0.613,0.0,0.113,0.84,128.706,audio_features,spotify:track:6pVW5LRWgeLaHudxauOTJU,https://api.spotify.com/v1/tracks/6pVW5LRWgeLaHudxauOTJU,https://api.spotify.com/v1/audio-analysis/6pVW5LRWgeLaHudxauOTJU,126360,4
3PIDciSFdrQxSQSihim3hN,Christmas (Baby Please Come Home),Mariah Carey,Merry Christmas,1994-10-28,73,0.561,0.782,3,-7.444,1,0.0317,0.022,0.0,0.109,0.704,127.148,audio_features,spotify:track:3PIDciSFdrQxSQSihim3hN,https://api.spotify.com/v1/tracks/3PIDciSFdrQxSQSihim3hN,https://api.spotify.com/v1/audio-analysis/3PIDciSFdrQxSQSihim3hN,153240,4
4ukUoXLuFzMixyZyabSGc4,Sleigh Ride,Ella Fitzgerald,Ella Wishes You A Swinging Christmas (Expanded Edition),1960-01-01,66,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,audio_features,spotify:track:4ukUoXLuFzMixyZyabSGc4,https://api.spotify.com/v1/tracks/4ukUoXLuFzMixyZyabSGc4,https://api.spotify.com/v1/audio-analysis/4ukUoXLuFzMixyZyabSGc4,175987,4
6zlY4xmlgqvn4LxjzoS2mz,The Prayer,"Céline Dion, Andrea Bocelli",These are Special Times,1998-10-30,65,0.186,0.321,10,-8.513,1,0.0338,0.821,3.59e-06,0.115,0.0505,81.915,audio_features,spotify:track:6zlY4xmlgqvn4LxjzoS2mz,https://api.spotify.com/v1/tracks/6zlY4xmlgqvn4LxjzoS2mz,https://api.spotify.com/v1/audio-analysis/6zlY4xmlgqvn4LxjzoS2mz,268933,5
7yogx3TwxGwSxO2QITsT2q,A Nonsense Christmas,Sabrina Carpenter,A Nonsense Christmas,2022-12-07,65,0.711,0.771,8,-4.089,1,0.0409,0.0082,0.0,0.133,0.63,139.035,audio_features,spotify:track:7yogx3TwxGwSxO2QITsT2q,https://api.spotify.com/v1/tracks/7yogx3TwxGwSxO2QITsT2q,https://api.spotify.com/v1/audio-analysis/7yogx3TwxGwSxO2QITsT2q,153100,4
6wn2nmFn3wDuiMldRiuRuL,Last Christmas - Remastered,Wham!,Twenty Five,2006-11-11,70,0.757,0.618,11,-7.964,0,0.0282,0.262,0.0,0.221,0.861,106.856,audio_features,spotify:track:6wn2nmFn3wDuiMldRiuRuL,https://api.spotify.com/v1/tracks/6wn2nmFn3wDuiMldRiuRuL,https://api.spotify.com/v1/audio-analysis/6wn2nmFn3wDuiMldRiuRuL,267160,4
2ljUUoqlnRUGGa7bmpvevC,DJ Play A Christmas Song,Cher,DJ Play A Christmas Song,2023-10-06,56,0.533,0.76,11,-7.256,0,0.121,0.157,0.0,0.614,0.466,133.916,audio_features,spotify:track:2ljUUoqlnRUGGa7bmpvevC,https://api.spotify.com/v1/tracks/2ljUUoqlnRUGGa7bmpvevC,https://api.spotify.com/v1/audio-analysis/2ljUUoqlnRUGGa7bmpvevC,209107,4
0YupMLYOYz6lZDbN3kRt7A,I'll Be Home,Meghan Trainor,A Very Trainor Christmas,2020-10-30,59,0.557,0.366,2,-7.744,1,0.0255,0.271,9.16e-06,0.104,0.304,84.829,audio_features,spotify:track:0YupMLYOYz6lZDbN3kRt7A,https://api.spotify.com/v1/tracks/0YupMLYOYz6lZDbN3kRt7A,https://api.spotify.com/v1/audio-analysis/0YupMLYOYz6lZDbN3kRt7A,219720,4
0jPnNZS9IJ0awbpFLZr3EY,Have Yourself a Merry Little Christmas,Kate Hudson,Have Yourself a Merry Little Christmas,2024-10-04,55,0.539,0.591,7,-5.339,1,0.0239,0.0716,0.0,0.062,0.506,96.981,audio_features,spotify:track:0jPnNZS9IJ0awbpFLZr3EY,https://api.spotify.com/v1/tracks/0jPnNZS9IJ0awbpFLZr3EY,https://api.spotify.com/v1/audio-analysis/0jPnNZS9IJ0awbpFLZr3EY,235271,3
5mi0HQrZMhRb2MRdFiUP6v,santa doesn’t know you like i do,Sabrina Carpenter,fruitcake,2023-11-17,68,0.603,0.711,1,-4.106,1,0.0284,0.124,0.0,0.312,0.38,100.001,audio_features,spotify:track:5mi0HQrZMhRb2MRdFiUP6v,https://api.spotify.com/v1/tracks/5mi0HQrZMhRb2MRdFiUP6v,https://api.spotify.com/v1/audio-analysis/5mi0HQrZMhRb2MRdFiUP6v,189753,4
1knrvScmRb6ZCPPsBzDHcy,1 Wish,Ava Max,1 Wish,2024-10-31,60,0.474,0.813,7,-3.643,1,0.0341,0.00357,2.77e-05,0.146,0.61,159.958,audio_features,spotify:track:1knrvScmRb6ZCPPsBzDHcy,https://api.spotify.com/v1/tracks/1knrvScmRb6ZCPPsBzDHcy,https://api.spotify.com/v1/audio-analysis/1knrvScmRb6ZCPPsBzDHcy,167105,4
4jHl6jgzZOnS4nGamPZ1Uk,Santa Baby,Laufey,A Very Laufey Holiday,2024-11-01,69,0.802,0.379,7,-8.769,1,0.0724,0.861,0.0,0.105,0.426,105.999,audio_features,spotify:track:4jHl6jgzZOnS4nGamPZ1Uk,https://api.spotify.com/v1/tracks/4jHl6jgzZOnS4nGamPZ1Uk,https://api.spotify.com/v1/audio-analysis/4jHl6jgzZOnS4nGamPZ1Uk,182040,3
1LnW6lBAx7P8XYTC1yoICH,Hallelujah,Pentatonix,The Greatest Christmas Hits,2023-10-20,55,0.225,0.363,10,-7.233,1,0.035,0.43,0.0,0.174,0.373,175.404,audio_features,spotify:track:1LnW6lBAx7P8XYTC1yoICH,https://api.spotify.com/v1/tracks/1LnW6lBAx7P8XYTC1yoICH,https://api.spotify.com/v1/audio-analysis/1LnW6lBAx7P8XYTC1yoICH,266773,3
1Ri9P0ZPrqr6h0REDRdJBd,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),"Mariah Carey, Ariana Grande, Jennifer Hudson",Oh Santa! (feat. Ariana Grande & Jennifer Hudson),2020-12-04,62,0.648,0.938,1,-3.298,1,0.115,0.0339,1.28e-06,0.0564,0.849,78.496,audio_features,spotify:track:1Ri9P0ZPrqr6h0REDRdJBd,https://api.spotify.com/v1/tracks/1Ri9P0ZPrqr6h0REDRdJBd,https://api.spotify.com/v1/audio-analysis/1Ri9P0ZPrqr6h0REDRdJBd,200467,4
3SjaE7SExrVnRZi45KXT3O,You Make It Feel Like Christmas (with Blake Shelton),"Gwen Stefani, Blake Shelton",You Make It Feel Like Christmas (Deluxe Edition - 2020),2020-10-23,55,0.635,0.87,2,-4.291,0,0.04,0.0152,0.0,0.118,0.912,92.999,audio_features,spotify:track:3SjaE7SExrVnRZi45KXT3O,https://api.spotify.com/v1/tracks/3SjaE7SExrVnRZi45KXT3O,https://api.spotify.com/v1/audio-analysis/3SjaE7SExrVnRZi45KXT3O,156773,4
0JnT4HGgwKZspTP55W7EaN,You For Christmas,Kelly Clarkson,You For Christmas,2024-09-27,53,0.571,0.879,9,-3.36,1,0.0424,0.0663,0.0,0.087,0.751,120.038,audio_features,spotify:track:0JnT4HGgwKZspTP55W7EaN,https://api.spotify.com/v1/tracks/0JnT4HGgwKZspTP55W7EaN,https://api.spotify.com/v1/audio-analysis/0JnT4HGgwKZspTP55W7EaN,174005,4
5tsAOJprlHSVMhuw2bCnqS,Holiday (with Jonas Brothers),"Jimmy Fallon, Jonas Brothers",Holiday Seasoning,2024-11-01,52,0.755,0.88,5,-5.265,1,0.0473,0.00837,2.31e-06,0.0207,0.961,109.975,audio_features,spotify:track:5tsAOJprlHSVMhuw2bCnqS,https://api.spotify.com/v1/tracks/5tsAOJprlHSVMhuw2bCnqS,https://api.spotify.com/v1/audio-analysis/5tsAOJprlHSVMhuw2bCnqS,183695,4
6tjituizSxwSmBB5vtgHZE,Holly Jolly Christmas,Michael Bublé,Christmas,2011-10-24,64,0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,audio_features,spotify:track:6tjituizSxwSmBB5vtgHZE,https://api.spotify.com/v1/tracks/6tjituizSxwSmBB5vtgHZE,https://api.spotify.com/v1/audio-analysis/6tjituizSxwSmBB5vtgHZE,119787,4
54H84HFq1hUDEOcYxbTjrL,Christmas (Baby Please Come Home),Caylee Hammack,Christmas (Baby Please Come Home),2022-11-04,53,0.3,0.91,3,-2.002,1,0.0533,0.00407,0.0,0.0819,0.585,132.242,audio_features,spotify:track:54H84HFq1hUDEOcYxbTjrL,https://api.spotify.com/v1/tracks/54H84HFq1hUDEOcYxbTjrL,https://api.spotify.com/v1/audio-analysis/54H84HFq1hUDEOcYxbTjrL,162840,4
7enVhl0fuHvQ4ErXvAXYIH,Sleigh Ride,Miley Cyrus,Spotify Singles - Holiday,2017-11-29,56,0.583,0.749,2,-8.286,1,0.0453,0.193,0.0,0.151,0.766,166.213,audio_features,spotify:track:7enVhl0fuHvQ4ErXvAXYIH,https://api.spotify.com/v1/tracks/7enVhl0fuHvQ4ErXvAXYIH,https://api.spotify.com/v1/audio-analysis/7enVhl0fuHvQ4ErXvAXYIH,184953,4
41131KEQzYOtJiYxOcXyxp,Santa For Someone,Jennifer Hudson,The Gift Of Love,2024-10-18,51,0.661,0.567,1,-5.76,1,0.287,0.134,0.0,0.654,0.767,72.531,audio_features,spotify:track:41131KEQzYOtJiYxOcXyxp,https://api.spotify.com/v1/tracks/41131KEQzYOtJiYxOcXyxp,https://api.spotify.com/v1/audio-analysis/41131KEQzYOtJiYxOcXyxp,203098,4
5zqzV32ifPJ9XhqfyjYrBy,Dear Santa,OneRepublic,Dear Santa,2023-10-20,57,0.552,0.818,11,-5.772,1,0.0495,0.256,0.0,0.145,0.8,145.145,audio_features,spotify:track:5zqzV32ifPJ9XhqfyjYrBy,https://api.spotify.com/v1/tracks/5zqzV32ifPJ9XhqfyjYrBy,https://api.spotify.com/v1/audio-analysis/5zqzV32ifPJ9XhqfyjYrBy,169733,4
0Nzivfp90nH1WCPAMm7PV4,River,Olivia Rodrigo,High School Musical: The Musical: The Holiday Special (Original Soundtrack),2020-11-20,51,0.453,0.235,0,-10.024,1,0.0308,0.933,0.000205,0.115,0.279,67.869,audio_features,spotify:track:0Nzivfp90nH1WCPAMm7PV4,https://api.spotify.com/v1/tracks/0Nzivfp90nH1WCPAMm7PV4,https://api.spotify.com/v1/audio-analysis/0Nzivfp90nH1WCPAMm7PV4,202075,3
6TXAjof8V0Gr4zFoY00zHR,"You’re A Mean One, Mr. Grinch","Lindsey Stirling, Sabrina Carpenter",Warmer In The Winter (Deluxe Edition),2018-10-19,55,0.567,0.695,9,-4.896,0,0.0559,0.134,0.0,0.177,0.424,107.934,audio_features,spotify:track:6TXAjof8V0Gr4zFoY00zHR,https://api.spotify.com/v1/tracks/6TXAjof8V0Gr4zFoY00zHR,https://api.spotify.com/v1/audio-analysis/6TXAjof8V0Gr4zFoY00zHR,166133,4
1wmPiEINk0ig3Q0Cit7Anh,I Don't Need It To Be Christmas At All,Matt Rogers,Have You Heard of Christmas?,2023-11-03,49,0.596,0.807,0,-5.287,1,0.0539,0.0255,0.0,0.0613,0.57,137.998,audio_features,spotify:track:1wmPiEINk0ig3Q0Cit7Anh,https://api.spotify.com/v1/tracks/1wmPiEINk0ig3Q0Cit7Anh,https://api.spotify.com/v1/audio-analysis/1wmPiEINk0ig3Q0Cit7Anh,185557,4
7Ao5aouOwI94DuwcXa5X1i,Jingle Bell Rock -Spotify Singles Holiday,MisterWives,Jingle Bell Rock -Spotify Singles Holiday,2021-11-17,51,0.629,0.657,4,-7.771,1,0.0313,0.169,2.74e-05,0.454,0.603,120.013,audio_features,spotify:track:7Ao5aouOwI94DuwcXa5X1i,https://api.spotify.com/v1/tracks/7Ao5aouOwI94DuwcXa5X1i,https://api.spotify.com/v1/audio-analysis/7Ao5aouOwI94DuwcXa5X1i,142893,4
3bq7dXN7arTdaq8mmKXxob,Love to Keep Me Warm,"Laufey, dodie",Love to Keep Me Warm,2021-12-03,60,0.669,0.208,0,-12.539,1,0.0692,0.97,0.000524,0.106,0.315,139.928,audio_features,spotify:track:3bq7dXN7arTdaq8mmKXxob,https://api.spotify.com/v1/tracks/3bq7dXN7arTdaq8mmKXxob,https://api.spotify.com/v1/audio-analysis/3bq7dXN7arTdaq8mmKXxob,158133,4
0L3gQfMRW4TzEQzfln36bi,Snow Day,Caitlyn Smith,Snow Day,2023-09-15,52,0.405,0.34,10,-7.177,1,0.0278,0.779,0.000262,0.123,0.33,86.805,audio_features,spotify:track:0L3gQfMRW4TzEQzfln36bi,https://api.spotify.com/v1/tracks/0L3gQfMRW4TzEQzfln36bi,https://api.spotify.com/v1/audio-analysis/0L3gQfMRW4TzEQzfln36bi,234816,4
4zHDuDQx8dcWVmVVtyIzRO,Christmas Isn't Canceled (Just You),Kelly Clarkson,When Christmas Comes Around...,2021-10-15,54,0.58,0.789,1,-4.918,0,0.0457,0.0429,0.0,0.146,0.572,139.901,audio_features,spotify:track:4zHDuDQx8dcWVmVVtyIzRO,https://api.spotify.com/v1/tracks/4zHDuDQx8dcWVmVVtyIzRO,https://api.spotify.com/v1/audio-analysis/4zHDuDQx8dcWVmVVtyIzRO,231549,4
5547x0ZawobhfSeh2QKAca,O Holy Night,Céline Dion,These are Special Times,1998-10-30,59,0.161,0.295,7,-8.873,1,0.0378,0.717,3.18e-06,0.0945,0.0565,76.938,audio_features,spotify:track:5547x0ZawobhfSeh2QKAca,https://api.spotify.com/v1/tracks/5547x0ZawobhfSeh2QKAca,https://api.spotify.com/v1/audio-analysis/5547x0ZawobhfSeh2QKAca,320760,4
16diS2hN9fIZiyjdtjJjPE,the b*tch who stole christmas,Boys World,the b*tch who stole christmas,2023-11-17,48,0.647,0.8,6,-4.2,0,0.0794,0.323,0.0,0.247,0.373,112.787,audio_features,spotify:track:16diS2hN9fIZiyjdtjJjPE,https://api.spotify.com/v1/tracks/16diS2hN9fIZiyjdtjJjPE,https://api.spotify.com/v1/audio-analysis/16diS2hN9fIZiyjdtjJjPE,142206,4
5uc4qE5jfadE9BM5fWU0oI,Kid On Christmas (feat. Meghan Trainor),"Pentatonix, Meghan Trainor",The Greatest Christmas Hits,2023-10-20,50,0.415,0.836,2,-4.252,1,0.0532,0.026,0.0,0.28,0.301,78.196,audio_features,spotify:track:5uc4qE5jfadE9BM5fWU0oI,https://api.spotify.com/v1/tracks/5uc4qE5jfadE9BM5fWU0oI,https://api.spotify.com/v1/audio-analysis/5uc4qE5jfadE9BM5fWU0oI,202547,4
6RS6rcjnWrdfVuu2U2W2dj,Make It To Christmas,Alessia Cara,Make It To Christmas,2019-11-08,60,0.522,0.522,2,-7.87,1,0.0383,0.13,0.0,0.438,0.305,77.072,audio_features,spotify:track:6RS6rcjnWrdfVuu2U2W2dj,https://api.spotify.com/v1/tracks/6RS6rcjnWrdfVuu2U2W2dj,https://api.spotify.com/v1/audio-analysis/6RS6rcjnWrdfVuu2U2W2dj,211013,4
06b5RW4WE4wa0rr62PMA7s,Back Home For Christmas,Mimi Webb,Back Home For Christmas,2023-11-10,53,0.612,0.772,9,-4.382,1,0.0484,0.0888,0.0,0.178,0.708,144.001,audio_features,spotify:track:06b5RW4WE4wa0rr62PMA7s,https://api.spotify.com/v1/tracks/06b5RW4WE4wa0rr62PMA7s,https://api.spotify.com/v1/audio-analysis/06b5RW4WE4wa0rr62PMA7s,215526,4
1NghHeg0wE32eBYrQBVQXL,Shake Up Christmas,Train,"Save Me, San Francisco (Golden Gate Edition)",2010-12-01,63,0.458,0.831,0,-2.187,1,0.0654,0.0031,0.0,0.337,0.572,81.531,audio_features,spotify:track:1NghHeg0wE32eBYrQBVQXL,https://api.spotify.com/v1/tracks/1NghHeg0wE32eBYrQBVQXL,https://api.spotify.com/v1/audio-analysis/1NghHeg0wE32eBYrQBVQXL,232213,4
4Ly6J3fTcYdcvy0F8jikTb,Santa Pick Up the Phone,Walk off the Earth,Santa Pick Up the Phone,2024-10-18,48,0.612,0.668,1,-3.271,1,0.0278,0.16,0.0,0.134,0.392,106.05,audio_features,spotify:track:4Ly6J3fTcYdcvy0F8jikTb,https://api.spotify.com/v1/tracks/4Ly6J3fTcYdcvy0F8jikTb,https://api.spotify.com/v1/audio-analysis/4Ly6J3fTcYdcvy0F8jikTb,189109,4
1O2ymfIOPUz7RLzjDCnCWv,Christmas Wrapping,Spice Girls,Goodbye,1998-12-11,48,0.74,0.857,9,-6.134,1,0.0414,0.104,0.0,0.109,0.898,115.954,audio_features,spotify:track:1O2ymfIOPUz7RLzjDCnCWv,https://api.spotify.com/v1/tracks/1O2ymfIOPUz7RLzjDCnCWv,https://api.spotify.com/v1/audio-analysis/1O2ymfIOPUz7RLzjDCnCWv,257933,4
3cZRpCsi78sk2u4XW0vosp,Please Come Home For Christmas,Ryland James,Please Come Home For Christmas,2019-11-01,49,0.399,0.349,9,-9.011,1,0.0271,0.871,9e-05,0.101,0.205,172.0,audio_features,spotify:track:3cZRpCsi78sk2u4XW0vosp,https://api.spotify.com/v1/tracks/3cZRpCsi78sk2u4XW0vosp,https://api.spotify.com/v1/audio-analysis/3cZRpCsi78sk2u4XW0vosp,197093,3
3fiUXmUY9DZczfqMwGP3l0,I'll Be Home for Christmas (feat. Jonathan Groff),"Lea Michele, Jonathan Groff",Christmas in The City,2019-10-25,48,0.275,0.391,9,-8.183,1,0.0308,0.821,7.67e-06,0.129,0.26,202.474,audio_features,spotify:track:3fiUXmUY9DZczfqMwGP3l0,https://api.spotify.com/v1/tracks/3fiUXmUY9DZczfqMwGP3l0,https://api.spotify.com/v1/audio-analysis/3fiUXmUY9DZczfqMwGP3l0,193587,4
065CI94mu3IZwqPU4BX4Cb,Christmas the Whole Year Round,Sabrina Carpenter,Christmas the Whole Year Round,2015-01-01,53,0.565,0.898,6,-2.956,1,0.0915,0.146,0.0,0.131,0.962,187.917,audio_features,spotify:track:065CI94mu3IZwqPU4BX4Cb,https://api.spotify.com/v1/tracks/065CI94mu3IZwqPU4BX4Cb,https://api.spotify.com/v1/audio-analysis/065CI94mu3IZwqPU4BX4Cb,179427,4
5MPd7GzOkGRoFBaSqmqiSL,What Christmas Means To Me,Hanson,Snowed In,1997-01-01,58,0.529,0.883,6,-5.848,1,0.0419,0.00129,0.034,0.145,0.826,167.705,audio_features,spotify:track:5MPd7GzOkGRoFBaSqmqiSL,https://api.spotify.com/v1/tracks/5MPd7GzOkGRoFBaSqmqiSL,https://api.spotify.com/v1/audio-analysis/5MPd7GzOkGRoFBaSqmqiSL,223133,4
5OotiuR5xoCmLqeq1P8PFn,Hard Candy Christmas,Ralph,Hard Candy Christmas,2020-11-06,47,0.644,0.586,11,-6.33,1,0.0397,0.593,0.0,0.0753,0.27,100.056,audio_features,spotify:track:5OotiuR5xoCmLqeq1P8PFn,https://api.spotify.com/v1/tracks/5OotiuR5xoCmLqeq1P8PFn,https://api.spotify.com/v1/audio-analysis/5OotiuR5xoCmLqeq1P8PFn,208800,4
51ENvfID6cZE2i08sqy7as,Ring Out The Bells,Sarah Connor,Not So Silent Night (The Cozy Edition),2023-11-17,53,0.672,0.812,0,-4.081,1,0.0456,0.0223,0.0,0.062,0.771,139.999,audio_features,spotify:track:51ENvfID6cZE2i08sqy7as,https://api.spotify.com/v1/tracks/51ENvfID6cZE2i08sqy7as,https://api.spotify.com/v1/audio-analysis/51ENvfID6cZE2i08sqy7as,239707,4
6fE2Kjwd5Fh2xF9IeuiOY4,Don't Give Your Heart Away for Christmas,Alexander Stewart,Don't Give Your Heart Away for Christmas,2019-11-29,47,0.621,0.862,7,-3.408,1,0.041,0.0207,0.0,0.0802,0.68,130.05,audio_features,spotify:track:6fE2Kjwd5Fh2xF9IeuiOY4,https://api.spotify.com/v1/tracks/6fE2Kjwd5Fh2xF9IeuiOY4,https://api.spotify.com/v1/audio-analysis/6fE2Kjwd5Fh2xF9IeuiOY4,134308,4
71azyw4EJDlGru5Uw6DGzT,"White Christmas - Spotify Singles - Christmas, Recorded at Sound Stage Studios Nashville",Meghan Trainor,"White Christmas (Spotify Singles - Christmas, Recorded at Sound Stage Studios Nashville)",2018-11-19,50,0.566,0.437,9,-10.13,1,0.0359,0.427,3.35e-06,0.373,0.513,67.053,audio_features,spotify:track:71azyw4EJDlGru5Uw6DGzT,https://api.spotify.com/v1/tracks/71azyw4EJDlGru5Uw6DGzT,https://api.spotify.com/v1/audio-analysis/71azyw4EJDlGru5Uw6DGzT,194312,4
49k6iIn3ceIhyeFNSQChQh,Christmas Time,Christina Aguilera,My Kind Of Christmas,2000-11-03,48,0.662,0.844,1,-4.897,0,0.0728,0.121,2.04e-06,0.539,0.485,99.639,audio_features,spotify:track:49k6iIn3ceIhyeFNSQChQh,https://api.spotify.com/v1/tracks/49k6iIn3ceIhyeFNSQChQh,https://api.spotify.com/v1/audio-analysis/49k6iIn3ceIhyeFNSQChQh,241600,4
2Gu7uiGb7ZDOQ1O9jZJQEH,This Christmas,John Legend,A Legendary Christmas,2019-11-08,44,0.619,0.699,7,-4.974,1,0.0383,0.152,0.000138,0.433,0.599,94.011,audio_features,spotify:track:2Gu7uiGb7ZDOQ1O9jZJQEH,https://api.spotify.com/v1/tracks/2Gu7uiGb7ZDOQ1O9jZJQEH,https://api.spotify.com/v1/audio-analysis/2Gu7uiGb7ZDOQ1O9jZJQEH,183173,4
4xjKPpeWbUCgQo6VnJLHZB,It's the Most Wonderful Time of the Year,Kylie Minogue,Kylie Christmas (Snow Queen Edition),2016-11-25,48,0.201,0.762,9,-5.802,0,0.0578,0.548,0.0,0.0839,0.436,202.936,audio_features,spotify:track:4xjKPpeWbUCgQo6VnJLHZB,https://api.spotify.com/v1/tracks/4xjKPpeWbUCgQo6VnJLHZB,https://api.spotify.com/v1/audio-analysis/4xjKPpeWbUCgQo6VnJLHZB,164867,3
0BZQBuRR8NN4NweUyw68Vj,Candy Cane Kisses,Lyn Lapid,XMAS 01,2021-11-12,48,0.688,0.497,5,-8.328,1,0.0462,0.427,0.0,0.129,0.437,136.999,audio_features,spotify:track:0BZQBuRR8NN4NweUyw68Vj,https://api.spotify.com/v1/tracks/0BZQBuRR8NN4NweUyw68Vj,https://api.spotify.com/v1/audio-analysis/0BZQBuRR8NN4NweUyw68Vj,133159,4
6W65jVdn0JtttcvFN1KppC,Merry Christmas Darling - Single Version,Carpenters,The Essential Collection (1965-1997),2002-10-15,49,0.363,0.338,7,-8.148,1,0.0283,0.732,0.0,0.132,0.134,81.595,audio_features,spotify:track:6W65jVdn0JtttcvFN1KppC,https://api.spotify.com/v1/tracks/6W65jVdn0JtttcvFN1KppC,https://api.spotify.com/v1/audio-analysis/6W65jVdn0JtttcvFN1KppC,185907,4
3Cz6MZdwncB4qasyRPen4S,buy me presents,Sabrina Carpenter,fruitcake,2023-11-17,64,0.66,0.83,1,-4.802,0,0.0601,0.0145,0.0,0.266,0.55,113.123,audio_features,spotify:track:3Cz6MZdwncB4qasyRPen4S,https://api.spotify.com/v1/tracks/3Cz6MZdwncB4qasyRPen4S,https://api.spotify.com/v1/audio-analysis/3Cz6MZdwncB4qasyRPen4S,177365,4
2khGNxyQqfetxe3Mn883MB,Enough for Me,Jordi,Enough for Me,2023-12-01,47,0.582,0.761,2,-4.548,1,0.055,0.184,0.0,0.257,0.412,92.032,audio_features,spotify:track:2khGNxyQqfetxe3Mn883MB,https://api.spotify.com/v1/tracks/2khGNxyQqfetxe3Mn883MB,https://api.spotify.com/v1/audio-analysis/2khGNxyQqfetxe3Mn883MB,221440,4
0yHmaiDRUkiQcl0heatewy,Christmas Time Is Here,Tori Kelly,A Tori Kelly Christmas,2020-10-30,47,0.297,0.178,3,-10.578,0,0.0307,0.695,0.0,0.292,0.101,79.555,audio_features,spotify:track:0yHmaiDRUkiQcl0heatewy,https://api.spotify.com/v1/tracks/0yHmaiDRUkiQcl0heatewy,https://api.spotify.com/v1/audio-analysis/0yHmaiDRUkiQcl0heatewy,183547,1
2CIQP9j2Q8Qlm9HMCKGERh,Christmas Everyday,Brandy,Christmas With Brandy,2023-11-10,46,0.546,0.741,7,-5.912,1,0.0315,0.0979,0.0,0.168,0.475,81.993,audio_features,spotify:track:2CIQP9j2Q8Qlm9HMCKGERh,https://api.spotify.com/v1/tracks/2CIQP9j2Q8Qlm9HMCKGERh,https://api.spotify.com/v1/audio-analysis/2CIQP9j2Q8Qlm9HMCKGERh,206851,4
4dFtIGQBrYjiskk7fN5Wmx,Glittery - From The Kacey Musgraves Christmas Show,"Kacey Musgraves, Troye Sivan",The Kacey Musgraves Christmas Show,2019-11-29,53,0.509,0.31,1,-9.591,0,0.0307,0.873,0.0,0.701,0.385,85.458,audio_features,spotify:track:4dFtIGQBrYjiskk7fN5Wmx,https://api.spotify.com/v1/tracks/4dFtIGQBrYjiskk7fN5Wmx,https://api.spotify.com/v1/audio-analysis/4dFtIGQBrYjiskk7fN5Wmx,143467,4
2nZq5WQOW4FEPxCVTdNGfB,Kissin' In The Cold,"JP Saxe, Julia Michaels",Kissin' In The Cold,2020-12-08,52,0.528,0.343,0,-7.62,1,0.036,0.777,0.0,0.162,0.342,64.879,audio_features,spotify:track:2nZq5WQOW4FEPxCVTdNGfB,https://api.spotify.com/v1/tracks/2nZq5WQOW4FEPxCVTdNGfB,https://api.spotify.com/v1/audio-analysis/2nZq5WQOW4FEPxCVTdNGfB,224084,4
796k6Hy4NnPq2TSBieDIwH,Jolly Old Saint Nicholas,Caveboy,Jolly Old Saint Nicholas,2020-11-20,46,0.669,0.615,7,-3.567,1,0.0273,0.0103,0.0,0.391,0.868,136.077,audio_features,spotify:track:796k6Hy4NnPq2TSBieDIwH,https://api.spotify.com/v1/tracks/796k6Hy4NnPq2TSBieDIwH,https://api.spotify.com/v1/audio-analysis/796k6Hy4NnPq2TSBieDIwH,131471,4
3Fi1Omhrp7yzJOCbhzhpLk,Mary's Boy Child,Boney M.,Fantastic Boney M.,1984-12-03,49,0.771,0.526,0,-13.172,1,0.0455,0.505,0.0,0.13,0.921,112.507,audio_features,spotify:track:3Fi1Omhrp7yzJOCbhzhpLk,https://api.spotify.com/v1/tracks/3Fi1Omhrp7yzJOCbhzhpLk,https://api.spotify.com/v1/audio-analysis/3Fi1Omhrp7yzJOCbhzhpLk,270440,4
